199611,35,171039,0.0504,0.0768
199611,36,171038,0.0504,0.0768
199611,37,169532,0.0442,0.06809
199611,38,169531,0.0442,0.06809
199611,39,172321,0.0461,0.0512
199611,40,172319,0.0398,0.048
199611,41,170844,0.0387,0.04
199611,42,170845,0.0387,0.04
199611,43,170846,0.0387,0.04
199611,44,172318,0.0404,0.0448
199611,45,169489,0.03645,0.05532
199611,46,172366,0.0341,0.0352
199611,47,172578,0.0337,0.0408
199611,48,170825,0.03071,0.032
199611,49,170824,0.03442,0.032
199611,50,170823,0.03442,0.032
199611,51,170826,0.0311,0.032
199611,52,167058,0.0304,0.06554
199611,53,167057,0.0304,0.06554
199611,54,173051,0.04785,0.0576
199611,55,169457,0.0287,0.04256
199611,56,168781,0.0284,0.032
199611,57,168782,0.0284,0.032
199611,58,168780,0.0284,0.032
199611,59,172365,0.0277,0.0286
199611,60,170973,0.0253,0.0384
199611,61,170977,0.0253,0.0384
199611,62,170971,0.0253,0.0384
199611,63,170970,0.0253,0.0384
199611,64,170974,0.0253,0.0384
199611,65,170976,0.0253,0.0384
199611,66,170972,0.0253,0.0384
199611,67,170975,0.0253,0.0384
199611,68,171111,0.0251,0.0384
199611,69,171112,0.0251,0.0384
199611,70,171115,0.0283,0.0384
199611,71,171114,0.0251,0.0384
199611,72,171113,0.0251,0.0384
199611,73,170815,0.0232,0.0256
199611,74,170814,0.0232,0.0256
199611,75,173041,0.02307,0.036
199611,76,172317,0.0236,0.0256
199611,77,168779,0.0216,0.024
199611,78,168778,0.0216,0.024
199611,79,172360,0.02135,0.022
199611,80,169376,0.02037,0.02921
199611,81,172313,0.0221,0.024
199611,82,170812,0.02,0.022
199611,83,169372,0.01934,0.02762
199611,84,172577,0.0187,0.0225
199611,85,168677,0.01845,0.0288
199611,86,169715,0.01831,0.02607
199611,87,169882,0.01792,0.02587
199611,88,170809,0.0174,0.0192
199611,89,170810,0.0174,0.0192
199611,90,169881,0.01723,0.02463
199611,91,172401,0.0171,0.0176
199611,92,172402,0.0171,0.0176
